tag_id,stap_s,stap_t,lat_s,lon_s,lat_t,lon_t,s,t,j,start,end,n,distance,bearing,gs_u,gs_v,ws_u,ws_v
16JL,4,5,36.625,9.625,37.125,10.125,95370,120760,9,2016-09-20T19:15:00Z,2016-09-20T21:15:00Z,1,71.17647887176443,38.62851744741931,15.276461318187668,19.116969928229125,,
16JL,4,5,34.125,9.625,35.875,10.375,95380,120949,10,2016-09-20T19:15:00Z,2016-09-20T21:15:00Z,1,205.8625253402786,19.211155267447186,30.178020598518806,86.60517501632162,,
16JL,5,6,35.625,10.625,33.875,7.625,121134,143957,1,2016-10-02T17:15:00Z,2016-10-03T00:45:00Z,1,336.3434196524635,-124.38796734872744,-34.5349712549655,-23.63593690343552,,
16JL,5,6,35.625,10.125,34.875,6.375,120766,143033,2,2016-10-02T17:15:00Z,2016-10-03T00:45:00Z,1,351.25768767796757,-102.61470188917285,-42.72097222245639,-9.560779082433925,,
16JL,5,6,36.125,9.875,33.875,9.375,120580,145245,3,2016-10-02T17:15:00Z,2016-10-03T00:45:00Z,1,253.75394743399747,-169.49343114089243,-5.64317596402386,-30.428383266231183,,
16JL,5,6,33.375,10.625,37.375,9.375,121143,145231,4,2016-10-02T17:15:00Z,2016-10-03T00:45:00Z,1,458.08148818843495,-13.997742661381391,-14.06959241640998,56.43952570832237,,
16JL,5,6,35.875,9.625,33.375,6.625,120397,143223,5,2016-10-02T17:15:00Z,2016-10-03T00:45:00Z,1,390.59449061564567,-134.36948436346796,-35.124653173903866,-34.359973599656236,,
16JL,5,6,35.625,10.375,33.125,7.875,120950,144144,6,2016-10-02T17:15:00Z,2016-10-03T00:45:00Z,1,360.22023714624686,-139.62355292884138,-29.211259464257775,-34.35171413187712,,
16JL,5,6,36.625,10.125,39.625,8.875,120762,144854,7,2016-10-02T17:15:00Z,2016-10-03T00:45:00Z,1,350.55931497796877,-17.835226825606853,-13.439360892948853,41.770456751943414,,
16JL,5,6,36.125,10.125,32.875,7.875,120764,144145,8,2016-10-02T17:15:00Z,2016-10-03T00:45:00Z,1,415.51262019819944,-149.5364505104569,-26.635087260667145,-45.283256980864564,,
16JL,5,6,37.125,10.125,34.375,5.875,120760,142667,9,2016-10-02T17:15:00Z,2016-10-03T00:45:00Z,1,490.6830868438575,-127.18363223687714,-49.796575991199326,-37.77524192372929,,
16JL,5,6,35.875,10.375,32.125,7.375,120949,143780,10,2016-10-02T17:15:00Z,2016-10-03T00:45:00Z,1,499.7664067892713,-145.47438617982942,-36.144739265121,-52.54058832290337,,
16JL,6,7,33.875,7.625,34.125,4.375,143957,166588,1,2016-10-03T17:15:00Z,2016-10-03T23:15:00Z,1,301.5153119427123,-83.81579198619556,-46.081166636507554,4.993166181956959,,
16JL,6,7,34.875,6.375,36.875,6.125,143033,167865,2,2016-10-03T17:15:00Z,2016-10-03T23:15:00Z,1,223.0585987739373,-5.736050639799088,-3.3472860887302414,33.32331240047534,,
16JL,6,7,33.875,9.375,33.375,5.125,145245,167143,3,2016-10-03T17:15:00Z,2016-10-03T23:15:00Z,1,398.202340925845,-96.824242301928,-62.01145792174357,-7.4210306314470635,,
16JL,6,7,37.375,9.375,35.875,4.875,145231,166949,4,2016-10-03T17:15:00Z,2016-10-03T23:15:00Z,1,435.5093602594615,-111.11339328092609,-64.23593522123663,-24.803837400205666,,
16JL,6,7,33.375,6.625,36.375,2.625,143223,165291,5,2016-10-03T17:15:00Z,2016-10-03T23:15:00Z,1,494.3831301800103,-46.566467531198526,-57.07928760236912,54.04051328793857,,
16JL,6,7,33.125,7.875,34.875,5.625,144144,167505,6,2016-10-03T17:15:00Z,2016-10-03T23:15:00Z,1,284.39203084973866,-46.334844417250515,-31.515681641695583,30.08039174171651,,
16JL,6,7,39.625,8.875,36.875,4.125,144854,166393,7,2016-10-03T17:15:00Z,2016-10-03T23:15:00Z,1,515.676998815032,-124.79522190023044,-67.65710153306495,-47.01454340032417,,
16JL,6,7,32.875,7.875,33.625,5.125,144145,167142,8,2016-10-03T17:15:00Z,2016-10-03T23:15:00Z,1,269.4199540247322,-71.26656668807446,-38.81163739027002,13.162261594212596,,
16JL,6,7,34.375,5.875,31.125,4.125,142667,166416,9,2016-10-03T17:15:00Z,2016-10-03T23:15:00Z,1,395.9629373651064,-155.0551667385395,-26.30059674459366,-56.54388800721557,,
16JL,6,7,32.125,7.375,29.125,7.625,143780,169000,10,2016-10-03T17:15:00Z,2016-10-03T23:15:00Z,1,333.45167183047596,175.81378165303155,3.7867467497391587,-51.73604942800598,,
16JL,7,8,34.125,4.375,34.125,7.375,166588,193820,1,2016-10-04T17:45:00Z,2016-10-05T04:45:00Z,1,276.7377809653191,89.15836725034059,23.034604986258735,0.338385699613269,,
16JL,7,8,36.875,6.125,33.375,5.875,167865,192719,2,2016-10-04T17:45:00Z,2016-10-05T04:45:00Z,1,388.96798859582793,-176.56900063020373,-2.0022420975070596,-33.39635262195467,,
16JL,7,8,33.375,5.125,36.625,7.375,167143,193810,3,2016-10-04T17:45:00Z,2016-10-05T04:45:00Z,1,414.9219588422781,29.029649012066294,17.321218331643383,31.21020562959833,,
16JL,7,8,35.875,4.875,40.375,9.625,166949,195451,4,2016-10-04T17:45:00Z,2016-10-05T04:45:00Z,1,650.1319630265284,38.37771849487275,35.464301613199446,44.780576007066465,,
16JL,7,8,36.375,2.625,36.625,10.125,165291,195834,5,2016-10-04T17:45:00Z,2016-10-05T04:45:00Z,1,672.3345287475528,85.40649959868422,58.82276125085888,4.7260510422825055,,
16JL,7,8,34.875,5.625,33.875,6.375,167505,193085,6,2016-10-04T17:45:00Z,2016-10-05T04:45:00Z,1,130.6276227353925,147.91167108703036,5.219956419486796,-8.325090200027478,,
16JL,7,8,36.875,4.125,33.375,7.125,166393,193639,7,2016-10-04T17:45:00Z,2016-10-05T04:45:00Z,1,474.8549432958903,143.9723276849044,24.248711887793203,-33.34161314638078,,
16JL,7,8,33.625,5.125,36.625,5.125,167142,192154,8,2016-10-04T17:45:00Z,2016-10-05T04:45:00Z,1,332.82885993771043,0,1.730008413715926e-15,28.253181487436624,,
16JL,7,8,31.125,4.125,34.375,7.375,166416,193819,9,2016-10-04T17:45:00Z,2016-10-05T04:45:00Z,1,471.8160285439806,39.33109250998093,25.86150477675807,31.561624702844934,,
16JL,7,8,29.125,7.625,34.125,6.125,169000,192900,10,2016-10-04T17:45:00Z,2016-10-05T04:45:00Z,1,572.3530166189207,-14.008223689945288,-12.106037114283506,48.524990907816914,,
16JL,8,9,34.125,7.375,35.125,9.875,193820,220680,1,2016-10-05T19:45:00Z,2016-10-06T05:15:00Z,1,254.67429144433387,63.47188277876352,21.81047543730501,10.887669066494794,,
16JL,8,9,33.375,5.875,35.875,9.375,192719,220309,2,2016-10-05T19:45:00Z,2016-10-06T05:15:00Z,1,424.1217263402573,48.18660741190277,31.480000328840244,28.159612168815844,,
16JL,8,9,36.625,7.375,40.125,9.125,193810,220108,3,2016-10-05T19:45:00Z,2016-10-06T05:15:00Z,1,417.4988764273091,20.945864069970224,14.906045571123727,38.941511704481364,,
16JL,8,9,40.375,9.625,34.625,9.625,195451,220498,4,2016-10-05T19:45:00Z,2016-10-06T05:15:00Z,1,638.1768982080874,180,-1.196709884578464e-14,-65.14585187128567,,
16JL,8,9,36.625,10.125,33.875,9.875,195834,220685,5,2016-10-05T19:45:00Z,2016-10-06T05:15:00Z,1,305.94617386642057,-175.66256321505216,-2.2660061654503543,-29.875819076186858,,
16JL,8,9,33.875,6.375,36.625,8.875,193085,219938,6,2016-10-05T19:45:00Z,2016-10-06T05:15:00Z,1,380.5591593378506,35.99850715502793,22.157318310059107,30.498603370524496,,
16JL,8,9,33.375,7.125,35.875,9.625,193639,220493,7,2016-10-05T19:45:00Z,2016-10-06T05:15:00Z,1,359.7917054820165,38.87476982006054,22.27308928135046,27.628227677866416,,
16JL,8,9,36.625,5.125,36.125,9.625,192154,220492,8,2016-10-05T19:45:00Z,2016-10-06T05:15:00Z,1,407.5613410201844,96.48457051831465,40.243937017601965,-4.57423959463665,,
16JL,8,9,34.375,7.375,36.125,10.375,193819,221044,9,2016-10-05T19:45:00Z,2016-10-06T05:15:00Z,1,334.9932038104936,53.72419781818977,26.489801002636824,19.441474462986307,,
16JL,8,9,34.125,6.125,36.875,9.125,192900,220121,10,2016-10-05T19:45:00Z,2016-10-06T05:15:00Z,1,408.8252410122623,40.873663777743296,26.612612787303664,30.75099077074336,,
16JL,9,10,35.125,9.875,36.125,10.125,220680,245884,1,2016-10-06T19:15:00Z,2016-10-06T20:45:00Z,1,113.23966988745798,11.463884918701194,12.035311639062508,59.3468988165694,,
16JL,9,10,35.875,9.375,35.375,10.125,220309,245887,2,2016-10-06T19:15:00Z,2016-10-06T20:45:00Z,1,87.71280062282044,129.0136425406497,33.7831827815938,-27.37040346483279,,
16JL,9,10,40.125,9.125,40.625,8.875,220108,244946,3,2016-10-06T19:15:00Z,2016-10-06T20:45:00Z,1,59.44180805321048,-20.84598948879112,-9.081695300956259,23.85004595473088,,
16JL,9,10,34.625,9.625,34.875,10.875,220498,246441,4,2016-10-06T19:15:00Z,2016-10-06T20:45:00Z,1,117.76745605952094,76.02340300880927,61.3082773109627,15.25927437563299,,
16JL,9,10,33.875,9.875,34.375,9.875,220685,245707,5,2016-10-06T19:15:00Z,2016-10-06T20:45:00Z,1,55.46232423959222,0,1.3288941611469434e-15,21.70248862075451,,
16JL,9,10,36.625,8.875,36.375,9.875,219938,245699,6,2016-10-06T19:15:00Z,2016-10-06T20:45:00Z,1,93.78743088005764,106.90740818183335,45.52779742378298,-13.838832719913295,,
16JL,9,10,35.875,9.625,35.125,10.375,220493,246072,7,2016-10-06T19:15:00Z,2016-10-06T20:45:00Z,1,107.4918667800603,140.50698009569226,36.08470998751269,-43.78512046519709,,
16JL,9,10,36.125,9.625,36.625,10.625,220492,246250,8,2016-10-06T19:15:00Z,2016-10-06T20:45:00Z,1,105.50121246168861,57.97573358578892,46.927183823310635,29.3510017072768,,
16JL,9,10,36.125,10.375,36.125,10.375,221044,246068,9,2016-10-06T19:15:00Z,2016-10-06T20:45:00Z,1,0,180,-0,0,,
16JL,9,10,36.875,9.125,36.375,9.625,220121,245515,10,2016-10-06T19:15:00Z,2016-10-06T20:45:00Z,1,71.26547628781614,140.98034944601727,20.6107757728382,-25.434347403115655,,
16JL,10,11,36.125,10.125,32.625,9.375,245884,270370,1,2016-10-15T17:15:00Z,2016-10-16T05:45:00Z,1,394.3286438570465,-169.71166286533423,-5.332072211970818,-29.374485727601247,,
16JL,10,11,35.375,10.125,31.625,8.125,245887,269454,2,2016-10-15T17:15:00Z,2016-10-16T05:45:00Z,1,455.5250155518319,-155.36565512387938,-14.477070222837643,-31.570651292767753,,
16JL,10,11,40.625,8.875,36.375,7.875,244946,269251,3,2016-10-15T17:15:00Z,2016-10-16T05:45:00Z,1,479.76222167614156,-169.2101336468399,-6.888175844152656,-36.14381174339933,,
16JL,10,11,34.875,10.875,31.375,8.875,246441,270007,4,2016-10-15T17:15:00Z,2016-10-16T05:45:00Z,1,430.6838970455399,-153.76829988926602,-14.464922312646829,-29.35559342334064,,
16JL,10,11,34.375,9.875,30.625,4.875,245707,267066,5,2016-10-15T17:15:00Z,2016-10-16T05:45:00Z,1,627.3071134217497,-130.14198883155942,-37.00255615965427,-31.205419870444384,,
16JL,10,11,36.375,9.875,30.875,7.875,245699,269273,6,2016-10-15T17:15:00Z,2016-10-16T05:45:00Z,1,637.5911660286552,-162.5178471543867,-14.834240483058412,-47.099351390337226,,
16JL,10,11,35.125,10.375,30.875,14.875,246072,274425,7,2016-10-15T17:15:00Z,2016-10-16T05:45:00Z,1,631.512926236585,137.01248496938686,33.2623208916395,-35.685058777472335,,
16JL,10,11,36.625,10.625,30.875,4.875,246250,267065,8,2016-10-15T17:15:00Z,2016-10-16T05:45:00Z,1,830.6435519752484,-138.49108578206298,-42.93100491430282,-48.50946396232711,,
16JL,10,11,36.125,10.375,36.375,2.625,246068,265387,9,2016-10-15T17:15:00Z,2016-10-16T05:45:00Z,1,696.921465102772,-85.4292275827388,-53.71909001429579,4.294556043524127,,
16JL,10,11,36.375,9.625,32.125,6.125,245515,267980,10,2016-10-15T17:15:00Z,2016-10-16T05:45:00Z,1,571.0262614645695,-144.63345169108487,-25.458361340622545,-35.86772514393125,,
16JL,11,12,32.625,9.375,30.125,7.625,270370,294116,1,2016-10-16T16:45:00Z,2016-10-16T22:15:00Z,1,323.32383547394437,-148.5521763241485,-28.529499366512194,-46.65121779103915,,
16JL,11,12,31.625,8.125,29.875,9.875,269454,295773,2,2016-10-16T16:45:00Z,2016-10-16T22:15:00Z,1,256.34951439445695,138.73260548851925,27.961009115366913,-31.863900883287187,,
16JL,11,12,36.375,7.875,34.625,5.125,269251,292258,3,2016-10-16T16:45:00Z,2016-10-16T22:15:00Z,1,316.126273402626,-127.08451893453223,-42.627917900076795,-32.221138921727835,,
16JL,11,12,31.375,8.875,30.625,5.875,270007,292826,4,2016-10-16T16:45:00Z,2016-10-16T22:15:00Z,1,298.3226969849833,-105.4075243860887,-48.09995660344777,-13.255731638271719,,
16JL,11,12,30.625,4.875,31.875,10.125,267066,295949,5,2016-10-16T16:45:00Z,2016-10-16T22:15:00Z,1,518.8683465784256,73.15802710731703,86.07616851814741,26.05674696588581,,
16JL,11,12,30.875,7.875,30.625,9.625,269273,295586,6,2016-10-16T16:45:00Z,2016-10-16T22:15:00Z,1,169.84166716775408,98.94380277456179,26.192047236698638,-4.1220825211467735,,
16JL,11,12,30.875,14.875,27.375,13.625,274425,298543,7,2016-10-16T16:45:00Z,2016-10-16T22:15:00Z,1,406.54912016323124,-162.2816170402615,-21.261794294915028,-66.54828113600178,,
16JL,11,12,30.875,4.875,30.625,9.125,267065,295218,8,2016-10-16T16:45:00Z,2016-10-16T22:15:00Z,1,407.8659005232489,92.80760456646517,69.66755765797537,-3.4165808018699964,,
16JL,11,12,36.375,2.625,34.125,4.375,265387,291708,9,2016-10-16T16:45:00Z,2016-10-16T22:15:00Z,1,296.09226731537706,146.9525220687273,27.19727805285783,-41.80425627725375,,
16JL,11,12,32.125,6.125,29.375,5.125,267980,292279,10,2016-10-16T16:45:00Z,2016-10-16T22:15:00Z,1,319.5565293626721,-162.30655030451132,-16.420441646261754,-51.47235942708571,,
16JL,12,13,30.125,7.625,27.875,5.125,294116,317309,1,2016-10-16T23:15:00Z,2016-10-17T06:15:00Z,1,348.5878212371808,-135.05956445037563,-32.81220486776885,-32.88049874957944,,
16JL,12,13,29.875,9.875,26.875,7.875,295773,319337,2,2016-10-16T23:15:00Z,2016-10-17T06:15:00Z,1,385.94650656084343,-148.9943038268649,-26.714048739037622,-44.449632845865395,,
16JL,12,13,34.625,5.125,31.125,0.625,292258,313984,3,2016-10-16T23:15:00Z,2016-10-17T06:15:00Z,1,572.5970417211182,-131.4254650172341,-58.95511753210667,-52.022514429948224,,
16JL,12,13,30.625,5.875,28.375,8.875,292826,320067,4,2016-10-16T23:15:00Z,2016-10-17T06:15:00Z,1,383.13985675112633,129.86062979023973,39.445036359631715,-32.935142920508746,,
16JL,12,13,31.875,10.125,29.875,11.625,295949,322085,5,2016-10-16T23:15:00Z,2016-10-17T06:15:00Z,1,264.0786395241779,146.71293066438346,18.90628440090616,-28.79622757920682,,
16JL,12,13,30.625,9.625,31.875,11.375,295586,321893,6,2016-10-16T23:15:00Z,2016-10-17T06:15:00Z,1,216.77656654153492,49.8081940720394,21.069089070325944,17.799596350862583,,
16JL,12,13,27.375,13.625,24.625,13.375,298543,323394,7,2016-10-16T23:15:00Z,2016-10-17T06:15:00Z,1,305.6934036435018,-175.2482483502467,-3.3423627389054555,-40.20917715319142,,
16JL,12,13,30.625,9.125,28.875,9.625,295218,320617,8,2016-10-16T23:15:00Z,2016-10-17T06:15:00Z,1,199.92163395850633,165.87593489876588,6.1620519008746095,-24.48862008840805,,
16JL,12,13,34.125,4.375,32.125,0.625,291708,313980,9,2016-10-16T23:15:00Z,2016-10-17T06:15:00Z,1,414.2801000747915,-121.33234872177866,-47.75875590213201,-29.074723627893288,,
16JL,12,13,29.375,5.125,27.375,5.375,292279,317495,10,2016-10-16T23:15:00Z,2016-10-17T06:15:00Z,1,223.00137772376195,173.63150573091914,3.164924739218978,-28.356692493648804,,
16JL,13,14,27.875,5.125,22.625,6.375,317309,343274,1,2016-10-17T16:45:00Z,2016-10-18T05:15:00Z,1,595.0421854996308,167.51076114258325,9.916792969037475,-44.77155490789624,,
16JL,13,14,26.875,7.875,24.125,5.625,319337,342716,2,2016-10-17T16:45:00Z,2016-10-18T05:15:00Z,1,379.4240724955979,-142.91426790798823,-17.159597519567065,-22.70080271501911,,
16JL,13,14,31.125,0.625,25.625,7.125,313984,343814,3,2016-10-17T16:45:00Z,2016-10-18T05:15:00Z,1,881.3557610521515,132.14332270274414,50.95754886783321,-46.11371425625668,,
16JL,13,14,28.375,8.875,23.875,6.125,320067,343085,4,2016-10-17T16:45:00Z,2016-10-18T05:15:00Z,1,569.3250241179904,-150.49958109532167,-21.542406137646424,-38.075424407313186,,
16JL,13,14,29.875,11.625,24.875,6.125,322085,343081,5,2016-10-17T16:45:00Z,2016-10-18T05:15:00Z,1,776.2770194740701,-134.2226837183665,-43.21001877355939,-42.05320479932919,,
16JL,13,14,31.875,11.375,24.625,5.125,321893,342346,6,2016-10-17T16:45:00Z,2016-10-18T05:15:00Z,1,1010.3146373133357,-141.11466235693706,-49.681775789377774,-61.60355103249186,,
16JL,13,14,24.625,13.375,22.625,5.875,323394,342906,7,2016-10-17T16:45:00Z,2016-10-18T05:15:00Z,1,796.6002479536713,-104.61413467749034,-59.70164639191529,-15.566842582415749,,
16JL,13,14,28.875,9.625,23.375,6.875,320617,343639,8,2016-10-17T16:45:00Z,2016-10-18T05:15:00Z,1,668.4638562616957,-155.0892462514388,-21.79064719283349,-46.9208690114289,,
16JL,13,14,32.125,0.625,24.875,5.625,313980,342713,9,2016-10-17T16:45:00Z,2016-10-18T05:15:00Z,1,940.5394068861045,147.4201450285225,39.6240123715271,-62.00636270237188,,
16JL,13,14,27.375,5.375,22.875,6.625,317495,343457,10,2016-10-17T16:45:00Z,2016-10-18T05:15:00Z,1,514.1669945440457,165.53876955648423,9.825379263097663,-38.09825272872855,,
16JL,14,15,22.625,6.375,20.875,3.875,343274,366465,1,2016-10-18T18:15:00Z,2016-10-18T22:45:00Z,1,323.1335641273348,-126.3753517999296,-53.31395829724917,-39.271049367092274,,
16JL,14,15,24.125,5.625,22.375,4.625,342716,367011,2,2016-10-18T18:15:00Z,2016-10-18T22:45:00Z,1,219.16279544754775,-151.96657626811162,-20.326846889870417,-38.17549767635695,,
16JL,14,15,25.625,7.125,24.875,4.125,343814,366633,3,2016-10-18T18:15:00Z,2016-10-18T22:45:00Z,1,313.43655855219305,-104.72715362637128,-61.956427441761036,-16.285351636588327,,
16JL,14,15,23.875,6.125,22.125,4.125,343085,366644,4,2016-10-18T18:15:00Z,2016-10-18T22:45:00Z,1,282.1295182113228,-132.9905144139727,-41.823245269212165,-38.98786409484596,,
16JL,14,15,24.875,6.125,21.625,4.125,343081,366646,5,2016-10-18T18:15:00Z,2016-10-18T22:45:00Z,1,414.0284597526286,-149.97562545389414,-43.4035304928035,-75.10331617899222,,
16JL,14,15,24.625,5.125,26.125,3.625,342346,366260,6,2016-10-18T18:15:00Z,2016-10-18T22:45:00Z,1,224.49708393793813,-41.93591679861857,-29.663137411497523,33.01844359899355,,
16JL,14,15,22.625,5.875,21.125,3.875,342906,366464,7,2016-10-18T18:15:00Z,2016-10-18T22:45:00Z,1,265.15943962214146,-128.4065380581261,-41.784930751566314,-33.12609214592027,,
16JL,14,15,23.375,6.875,22.375,4.125,343639,366643,8,2016-10-18T18:15:00Z,2016-10-18T22:45:00Z,1,303.1385500474585,-110.88795402256991,-57.64943443872313,-22.000291746458966,,
16JL,14,15,24.875,5.625,24.375,3.125,342713,365899,9,2016-10-18T18:15:00Z,2016-10-18T22:45:00Z,1,259.1190284732037,-101.81842730404449,-50.851203286477016,-10.640439390947947,,
16JL,14,15,22.875,6.625,21.375,4.875,343457,367199,10,2016-10-18T18:15:00Z,2016-10-18T22:45:00Z,1,245.32366521454358,-132.28005437639155,-36.20685495486904,-32.922670237306605,,
16JL,15,16,20.875,3.875,13.625,7.875,366465,394462,1,2016-10-28T17:45:00Z,2016-10-29T05:45:00Z,1,907.9876586266046,151.45029191633066,35.289239230718074,-64.8604392923165,,
16JL,15,16,22.375,4.625,17.125,7.125,367011,393896,2,2016-10-28T17:45:00Z,2016-10-29T05:45:00Z,1,637.4687337502854,155.2979206472717,21.40522050925873,-46.53383864697199,,
16JL,15,16,24.875,4.125,18.375,6.125,366633,393155,3,2016-10-28T17:45:00Z,2016-10-29T05:45:00Z,1,748.8681133735869,163.5707453224063,17.141966411369193,-58.13380015991238,,
16JL,15,16,22.125,4.125,18.625,4.625,366644,392050,4,2016-10-28T17:45:00Z,2016-10-29T05:45:00Z,1,390.9809829015431,172.23946697457455,4.133297663016437,-30.329168357819828,,
16JL,15,16,21.625,4.125,16.875,6.375,366646,393345,5,2016-10-28T17:45:00Z,2016-10-29T05:45:00Z,1,576.5255825913317,155.39766726004103,19.196528426506056,-41.92434482884608,,
16JL,15,16,26.125,3.625,17.875,7.125,366260,393893,6,2016-10-28T17:45:00Z,2016-10-29T05:45:00Z,1,982.2573537824528,157.73474469563067,30.365915424198185,-74.16782946086032,,
16JL,15,16,21.125,3.875,16.375,4.875,366464,392243,7,2016-10-28T17:45:00Z,2016-10-29T05:45:00Z,1,536.2376069176971,168.49508639637213,8.529972953346032,-41.90776019341624,,
16JL,15,16,22.375,4.125,18.875,7.125,366643,393889,8,2016-10-28T17:45:00Z,2016-10-29T05:45:00Z,1,497.8717803203683,140.55913723520842,25.078321324427705,-30.48649250313138,,
16JL,15,16,24.375,3.125,20.375,6.875,365899,393699,9,2016-10-28T17:45:00Z,2016-10-29T05:45:00Z,1,587.5840092720424,138.18419335670134,31.32970110665125,-35.02091484204051,,
16JL,15,16,21.375,4.875,18.125,4.125,367199,391684,10,2016-10-28T17:45:00Z,2016-10-29T05:45:00Z,1,368.2639694108777,-167.5465702804714,-6.187325710584264,-28.016971136212273,,
16JL,16,17,13.625,7.875,16.125,5.125,394462,417452,1,2016-10-29T18:15:00Z,2016-10-30T02:15:00Z,1,405.0651209532271,-46.58685317771101,-34.42485952576688,32.56893731889149,,
16JL,16,17,17.125,7.125,15.375,4.625,393896,417087,2,2016-10-29T18:15:00Z,2016-10-30T02:15:00Z,1,330.0277034509017,-125.57287152659227,-30.913592523366095,-22.109826719615807,,
16JL,16,17,18.375,6.125,16.875,4.875,393155,417265,3,2016-10-29T18:15:00Z,2016-10-30T02:15:00Z,1,212.5031340799707,-141.18128339312602,-14.638822750549675,-18.194849103214704,,
16JL,16,17,18.625,4.625,14.375,5.125,392050,417459,4,2016-10-29T18:15:00Z,2016-10-30T02:15:00Z,1,473.3414240151125,173.45204496420482,6.410664933083265,-55.85004281156128,,
